mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,output
-98.82584381,114.6713028,-37.55893326,43.22725677,-16.55690765,22.79307556,-20.68572998,23.5788517,-29.75782585,6.920451164,-18.04979897,4.887982845,-11.00576401,0.920164585,-9.613999367,1.314148426,-9.644993782,-1.490331531,-5.354557991,-3.409281969,rock
-111.6485138,108.7907867,-27.61823082,43.77398682,-14.78906059,24.86458778,-21.26952934,23.29884338,-26.34759903,10.52554989,-16.66320038,4.997088909,-10.05716324,1.48907268,-13.32422829,0.434433371,-10.33344841,-6.659151554,-8.699228287,-1.053735137,rock
-93.75946045,110.4800949,-40.57263565,40.27864456,-21.03011131,26.18804169,-21.00044823,19.58795166,-31.21120071,13.34023571,-14.74324131,3.390197754,-14.76748085,1.656407714,-11.33299732,0.712459505,-7.433821201,-0.193271399,-7.420300484,0.411781579,rock
-106.0287933,111.1600418,-35.47922134,41.81956863,-19.62950706,24.58477974,-19.47908211,22.12974739,-28.64954948,13.92844391,-12.21500015,7.937309265,-14.78992653,0.712892473,-13.248703,-0.068680719,-8.786235809,-2.58007288,-8.074783325,-1.887722015,rock
-127.0537415,110.2687378,-21.94762611,50.27641296,-17.17314148,25.99811363,-23.86301804,22.48521614,-26.57675362,10.16897392,-16.8413868,7.901190758,-10.49712086,1.889983892,-10.5192318,4.24094677,-6.157052517,-3.152219296,-7.223385811,-1.80875802,rock
-95.3507843,116.3175964,-40.65019226,37.05537796,-24.50635147,31.92745209,-13.66215706,23.27742195,-27.26049423,17.17145157,-14.30572701,7.836219311,-15.87086105,-2.271080971,-8.161815643,3.106161356,-7.122655392,2.41533041,-9.346001625,-2.711930513,rock
-96.01959991,93.07714844,-30.54437447,55.29951859,-18.81262398,33.195961,-19.77358437,27.58043289,-18.00675964,21.17144394,-8.567344666,13.41092491,-10.35095119,2.639913797,-5.091149807,0.184035733,-10.47007942,5.233618259,-10.98210621,-1.496644974,rock
-134.7022247,105.0516052,-27.29581642,52.42707825,-16.23477936,31.4586792,-14.04576015,21.27461624,-11.87546158,18.50954437,-6.296730518,9.287414551,-9.065958023,1.629195452,-3.551878214,4.729650021,-5.969610214,4.465799809,-8.34314537,-2.580698252,rock
-96.36209869,103.022583,-41.82636261,50.7759819,-33.52490997,25.50590515,-19.64444542,22.70913696,-15.62767792,13.65164948,-12.09636784,7.037623405,-9.778957367,0.047909781,-6.288484097,-0.101220474,-7.375830173,4.201031208,-11.78585815,-2.249846935,rock
-84.25956726,101.0152664,-44.13886642,52.66400146,-19.97185326,24.44424629,-20.59777641,29.42461014,-7.942508698,21.9539032,-9.751228333,12.94695759,-7.478884697,5.032208443,-3.11595583,5.590743542,-7.715116978,7.521582603,-8.362474442,-3.811710119,rock
-90.73229218,112.2569504,-35.67165756,48.14302826,-20.78213692,30.36574173,-14.19266796,26.39916229,-14.28253651,16.31560898,-10.67668152,11.24581814,-9.718379974,4.133898735,-5.123336792,5.0046525,-6.641126633,4.513483047,-11.09599304,0.940764546,rock
-103.1126938,118.0082321,-44.86388779,59.83620071,-18.93602371,25.9600544,-18.81892776,23.6326828,-8.837898254,14.44222164,-11.16339588,11.03612423,-9.921613693,2.724464893,-3.385132313,4.981380463,-4.982186317,6.392054081,-9.609863281,-4.887196541,rock
-101.144783,95.70175934,-41.53610229,54.53737259,-21.61397171,23.46886635,-21.48196602,26.68099403,-14.09303474,19.31108665,-15.6762228,8.52640152,-15.14037323,-0.174957752,-7.825233936,2.779478312,-11.0357933,6.838164806,-12.46496391,-6.550799847,rock
-93.50460052,108.8967438,-40.16597748,58.49733353,-21.63553047,28.16727066,-21.6234417,23.96681595,-9.560041428,15.94646168,-7.477604866,12.34768963,-4.916373253,4.884195805,-4.033230305,3.507273436,-4.825395107,6.377210617,-9.032527924,-4.629370213,rock
-66.2409668,97.75347137,-41.89314651,53.8671875,-24.29702759,34.12439346,-20.75344276,31.17914963,-10.74713993,23.20036888,-10.24319744,14.36709404,-10.13048553,5.042702198,-2.906092405,2.886037111,-7.802013874,7.16867733,-12.98212528,-3.58192277,rock
-94.89241028,115.4796753,-32.93151855,51.3801651,-21.84771729,29.21830559,-14.47982216,25.24476814,-11.60078049,11.21001816,-9.572930336,10.47775364,-9.423668861,0.45852232,-5.940195084,-0.577653646,-6.720322609,4.713415623,-7.951557636,-5.146768093,rock
-330.3296814,87.57049561,-6.268864632,56.75994873,-7.052429676,16.2823925,-19.6481266,17.95329857,-21.46048737,14.10731888,-9.731333733,0.662801206,-16.1646328,-3.26007247,-7.44402504,1.969873309,-6.921732426,-0.916966617,-3.327409983,-4.250247002,rock
-344,90.10958862,1.293777466,64.44532776,6.853058338,11.73725319,-31.26597404,24.36147881,-15.30680943,10.89158726,-14.51389694,2.463718414,-14.61136055,-1.493968487,-6.930762768,-2.796739817,-5.869044781,0.942014813,-6.196479321,-5.437707424,rock
-303.9194031,94.87486267,-8.644688606,54.85738373,-1.618711352,12.39428616,-27.15083885,22.71710205,-17.36815262,15.56900978,-13.34100056,3.17466712,-15.03452873,-0.062928423,-7.017162323,1.258352995,-11.15719318,3.005880833,-4.246977806,-2.053251743,rock
-343.1517944,84.32743073,-21.65266418,53.39648438,-14.2073698,8.356336594,-15.63931942,31.06277466,-10.0093956,9.763720512,-2.890972376,9.482024193,-12.8638525,1.845865607,-10.57798576,2.097573996,-3.771342754,5.204529762,1.485583305,-2.257393122,rock
-190.9105225,115.7215195,-41.04345322,29.94857216,-13.72604656,17.34322166,-19.34012032,13.16523361,-35.22964859,11.07925224,-7.797655106,-2.689470053,-12.89037704,2.270423651,-9.253055573,-0.078522906,-6.41675806,0.643824995,-9.693374634,-6.336583614,rock
-181.4516602,98.00048065,-37.82390213,56.8627243,-0.754619777,13.96296215,-34.34037781,25.7890625,-32.34959412,-1.671000361,-11.8836956,-3.049561977,-16.85894394,-0.291522682,-9.929528236,8.024983406,-10.53879547,1.052087426,-7.011798859,-5.228449821,rock
-190.7182617,124.8574219,-38.96389008,29.86674118,-8.539081573,19.09703636,-20.35409737,19.81992722,-31.30962372,9.034268379,-6.393740177,0.167427421,-12.70165443,2.625757456,-9.945178986,1.544466734,-10.07945442,-2.310083389,-4.865796566,-7.508850574,rock
-254.1168823,112.0677261,-22.39785194,38.49496841,-8.398432732,26.69754982,-14.96118641,20.35625076,-16.85314751,2.374029398,-11.69862938,4.896775246,-16.46462631,-1.309666157,-13.44385147,-1.281542301,-11.84562874,-1.734781981,0.142288685,-0.792536676,rock
-161.2327881,84.64868927,-31.9850502,49.44880676,-2.074730158,22.9681797,-24.90759468,19.0140686,-28.01955795,5.501988888,-18.05569839,5.62384367,-12.00936222,4.646639347,-10.88574219,4.686179638,-12.91173744,-0.483403057,-8.971690178,-1.957706451,rock
-167.7814331,83.59858704,-26.36300659,45.14612579,-7.598219872,22.27822304,-19.53705978,21.07175446,-28.14380264,14.65774155,-13.70162964,3.7872262,-15.35953426,9.758360863,-9.796186447,6.888441086,-11.33058167,0.38416338,-8.789524078,1.345611334,rock
-137.2837067,81.50615692,-13.55141449,52.15406799,-15.43305683,20.88759804,-24.09634781,29.65287971,-20.85006714,21.92380905,-15.54559422,8.801411629,-14.02933216,3.360244513,-5.547801971,4.61941433,-5.475952148,3.269211292,-12.04048252,-0.972654343,rock
-117.1479111,94.27002716,-22.64790726,58.61222076,-15.14139938,14.09239864,-22.07463074,24.03642845,-15.06887627,18.13391495,-15.74643135,7.815506458,-14.8208952,2.059516907,-5.887274742,4.763076782,-10.42179108,2.539429188,-8.825493813,3.340386152,rock
-122.4842529,95.17707062,-19.38725281,56.54571915,-13.74853134,10.48398972,-20.72018433,26.21133995,-16.33904457,17.46022415,-16.78864861,9.545916557,-13.4772892,3.686971426,-8.127454758,3.630752802,-8.521749496,2.04982686,-11.11445141,-2.342754841,rock
-129.7964172,85.07707214,-16.09200478,60.67204666,-10.9131403,16.31176949,-28.34890747,26.10460472,-18.59068108,16.92460251,-18.13526917,9.770186424,-13.13726044,4.899059772,-5.819679737,4.2662673,-7.724180222,0.373713911,-12.03424549,-3.265441656,rock
-135.474762,95.36050415,-9.248379707,47.25709152,-20.62927437,17.44709778,-17.12961388,27.32302284,-25.87965775,11.08759499,-10.63507748,9.669700623,-6.356907368,0.913824797,-8.376963615,1.50963068,-4.407797337,-1.35619247,-9.82897377,-2.548214674,rock
-132.4144287,108.2062149,-8.63724041,53.86592484,-14.15159035,17.95372581,-13.09518147,19.76780891,-18.39154816,13.25154781,-10.44586182,13.32584667,-11.53083134,-3.879140615,-10.52539253,1.442861915,-7.336952686,-0.754544914,-7.636999607,-1.726873159,rock
-101.3070297,92.92090607,-2.770000458,49.37160492,-19.56029129,27.22140884,-19.55713081,28.4436264,-20.83727837,16.69249535,-9.901553154,10.69528198,-13.75370312,3.016332626,-8.571559906,2.629872561,-10.81790161,2.056115627,-10.13263226,-0.332278162,rock
-121.4448013,105.711853,-1.881996512,55.93474197,-7.606318951,20.87855148,-18.3563633,25.25326347,-18.44009781,15.41803265,-10.27027702,10.16809654,-10.98767376,-0.980959117,-6.52127409,6.243471146,-6.965745926,1.830569744,-3.23868084,0.547327399,rock
-128.4302216,111.177002,-5.26437664,46.35744858,-18.84530067,17.47036171,-10.68197823,24.60640717,-22.88298798,17.01412773,-8.495778084,10.18175983,-11.67414379,-1.258750081,-8.709259033,3.238685131,-7.639956474,-0.140048161,-7.215560436,-0.437105387,rock
-115.88591,87.79055786,-3.924998522,59.74501419,-9.435054779,22.18605995,-25.99845123,29.07042122,-17.13298035,13.23539639,-16.17261124,10.35145092,-12.68335533,1.099700689,-7.764128208,7.005079746,-7.546764374,1.048948884,-10.12094307,-1.580710769,rock
-134.0948334,93.81014252,-11.56954956,53.13946915,-12.49126244,34.47982407,-16.49402046,22.31722069,-22.68850708,15.60549831,-15.44372463,12.66841984,-6.890676022,5.71979332,-14.04922009,5.12700367,-9.762965202,1.87757504,-9.947114944,-2.491204262,rock
-111.2206573,90.8313446,-24.94728088,52.22599411,-11.55400372,26.39966202,-19.75039482,26.48700714,-29.92655563,19.34110069,-17.9678154,7.476860046,-7.26745224,9.961074829,-12.64669132,3.956573009,-12.94516182,0.898631275,-10.23444939,-3.542308331,rock
-120.459404,83.49584961,-13.84059334,52.68566895,-13.74060154,28.01235771,-19.95492744,26.97773552,-24.86763573,13.523139,-19.9401741,10.33263206,-10.66590309,9.572814941,-13.81915665,3.740601063,-13.45529556,0.872284532,-14.75645542,-1.94402492,rock
-106.1468582,85.00722504,-14.31313133,52.95043182,-9.450810432,30.21522713,-23.36594772,26.36672974,-30.83650017,18.95288467,-18.25238991,7.934919834,-10.0645647,7.258430481,-13.76511192,3.147224426,-10.13986206,4.266479492,-14.53419399,-1.478146315,rock
-130.6027069,91.5559082,-15.71991062,52.6282692,-12.3595047,35.58669281,-16.52080536,25.30410194,-25.1024189,17.73433685,-15.97956753,9.968340874,-8.266130447,5.909275055,-14.30785465,3.861248016,-8.319202423,4.463339329,-8.248627663,-2.604346037,rock
-156.5348511,89.17176819,-4.669095516,58.8248291,-12.2659893,37.91349411,-12.21354008,19.56582451,-21.26348114,14.91467857,-18.9469738,14.73918819,-6.602250576,6.058343887,-10.80915737,4.632472038,-13.36104107,1.081102848,-9.267699242,-1.503610015,rock
-109.7812729,106.7758865,-17.24193192,52.19171524,-10.83367634,25.85281754,-19.12651062,31.29431152,-27.96090126,19.81044388,-13.75030613,10.21488476,-9.388260841,8.062788963,-8.099317551,5.532067776,-9.341062546,3.278321505,-9.868834496,-2.400021553,rock
-91.97496796,99.00645447,-24.64856911,53.35211945,-10.44222355,24.75085258,-18.81005478,27.00070763,-27.28226471,25.59183121,-10.57953739,8.040039063,-9.229466438,11.27361965,-8.559401512,-1.128857732,-12.04953003,-0.437767267,-10.15383148,-1.800838709,rock
-121.9432373,89.55727386,-13.02252483,53.12385941,-13.38089085,34.76934433,-18.2440834,20.93645477,-22.45228195,16.54445267,-17.40159988,13.82922173,-11.15634537,7.524073601,-12.78790379,3.751634836,-9.933907509,2.410477161,-11.55359459,-1.988895178,rock
-131.8583679,94.92412567,-12.84375191,54.08197403,-13.57599354,37.67056656,-15.76730728,21.61939049,-20.64184952,14.88609886,-15.81532669,13.87438393,-12.022089,5.374169827,-14.49469662,4.416929245,-8.856622696,1.430513978,-9.314472198,-0.283709377,rock
-209.148407,107.9274216,-23.36873436,53.06196976,-13.99668503,12.16133595,-28.98831367,16.08642197,-36.92597961,15.1796608,-8.102591515,0.660154879,1.496803164,1.654940367,-11.61427784,3.896451235,-8.949720383,-2.25617075,-5.02491951,-3.026793003,rock
-204.5504761,99.31924438,-9.975561142,55.33905029,-22.05293274,17.72060966,-22.98325729,17.65931129,-37.94042206,10.58956146,-11.4028511,4.630961418,-2.504489183,3.267797709,-12.69870567,6.298041344,-7.861893654,2.143469334,-4.275450706,-2.312590599,rock
-229.0813446,82.92001343,-11.10232544,58.46289063,-3.564122677,30.3758564,-21.84345245,22.30789185,-25.7430706,15.01686287,-14.97725391,10.15110302,-10.48778439,1.701025486,-7.594672203,2.985608101,-13.60360718,-2.462477922,-7.323754787,1.636608601,rock
-187.8155823,83.37324524,-15.77902985,56.60506439,-8.419137955,20.71833229,-35.7023735,20.85790443,-36.55989456,14.15798283,-15.74410343,3.692993879,-2.788336992,7.613250256,-6.041715145,4.310472488,-19.68050194,1.804626822,-4.736938477,-1.548333883,rock
-203.9654236,101.1384201,-10.72390366,59.35240936,-16.66618156,20.05091286,-28.5497551,21.79725838,-39.45175171,9.99519062,-7.120471478,-0.752388,-5.2073946,-0.876648545,-5.367340565,9.926849365,-8.087218285,-1.120659947,-2.642419338,-3.46502471,rock
-234.401535,87.10070038,-4.226483822,54.4787178,-4.563457012,30.75108528,-18.9559288,24.02718544,-24.98365974,8.036733627,-12.3475256,8.323151588,-10.04509926,4.23959446,-12.22463799,1.376378059,-9.599661827,-2.213954926,-3.763993025,0.565704882,rock
-200.6237335,69.71237946,-6.200759888,55.56175995,-14.08227348,18.27445984,-31.35597038,25.35615158,-35.57495499,12.40418625,-14.93234444,10.40805817,-2.720659018,3.00974822,-11.51980019,6.433334351,-13.19773674,-1.891385078,-6.796289921,-3.002217293,rock
-168.7291718,52.47039795,-2.166397095,66.69844055,-11.0375824,19.85001183,-45.18701935,22.1548233,-31.5141449,10.72151279,-17.97915268,6.120812416,-4.230021,-0.298756868,-5.8042202,10.43361473,-17.42237282,0.854014814,-11.9890337,-6.660133362,rock
-176.8754883,78.57803345,-17.14011002,58.15711212,-14.54363918,23.00339127,-33.21446609,19.10797119,-36.17058182,13.54425335,-11.01203632,3.758363485,-1.180659652,-0.845182955,-10.12781334,9.424458504,-14.63429642,1.016760707,-2.828952312,-0.797513783,rock
-223.9616089,106.0109863,-26.92687416,41.6347847,-19.05780792,23.9223938,-22.34472656,11.03393555,-22.27339363,8.056659698,-15.7930479,4.432515621,-11.58320332,7.135338306,-5.092965603,-3.170004606,-6.924026489,0.567789018,-7.784204483,1.723798275,rock
-202.4194336,79.70388794,-26.4693718,68.44848633,-18.28566551,30.46809578,-24.55555153,16.66164017,-23.0700798,4.571087837,-22.85014725,1.238761425,-9.988586426,3.746541977,-8.216125488,0.605604887,-10.50588799,2.182430267,-6.62748003,-5.210600376,rock
-203.049942,79.15994263,-16.62928963,65.85371399,-11.79654884,34.03377914,-20.66237068,18.79644394,-21.45126534,7.891293526,-14.78727818,4.825181484,-6.960433483,-3.84889555,-17.07084465,-0.175255299,-15.68679428,-0.673087299,-6.189938545,-1.841190338,rock
-175.3459167,81.25591278,-29.6879406,72.1630249,-7.5929842,24.98393631,-24.61480713,19.88141823,-23.30596733,4.013858795,-21.37346077,-0.412763625,-6.358613491,-4.719182014,-10.8809042,1.2587955,-12.6756258,2.936481237,-5.269370079,-6.245071888,rock
-157.6022797,70.97794342,-35.42499161,89.71733856,-3.592953205,15.55014229,-26.34717369,25.51978302,-21.9829483,2.833497286,-21.55080032,0.337657094,-3.428226948,-6.984865665,-17.44141769,2.123456001,-9.959104538,2.447445393,-6.106887817,-8.798397064,rock
-207.4742126,72.77043915,-7.033050537,64.89272308,-18.6397419,27.35713196,-13.71720791,19.95431137,-23.68836403,12.46370411,-23.82544327,3.063377142,-5.545846462,0.067370549,-7.597471714,-0.708577693,-10.41745186,-1.164585114,-8.075685501,-4.679827213,rock
-234.0800629,80.0372467,-6.568435669,65.96300507,-13.17713928,31.65961456,-12.92580032,19.83778572,-27.53990936,7.335357666,-24.39823914,7.264494896,-8.025995255,-4.076808929,-7.529524326,5.978300095,-6.984232426,0.345726132,-12.35404587,-10.28280544,rock
-252.4295044,76.19792938,-0.020043124,68.06048584,-6.962543964,31.40428543,-15.84455967,20.48803139,-24.5099659,2.229630947,-23.14527512,2.352380514,-5.76290369,-6.830134392,-8.953983307,1.222162724,-4.830305576,0.610873818,-11.98226643,-8.25395298,rock
-226.156189,77.98226929,-7.74442482,58.45621872,-22.63448334,29.79137802,-9.686068535,20.47509766,-31.00279427,15.07914639,-25.41557312,4.413239479,-8.94548893,-2.317632675,-10.77750492,3.16901207,-12.54445648,0.122696966,-12.27846336,-5.609395027,rock
-210.0838623,90.21885681,-19.58179092,66.68415833,-3.707495451,23.47644806,-21.51948929,16.80590439,-24.69109917,1.701981425,-23.02275467,3.391784906,-6.847054482,0.148571894,-11.25128841,2.194653273,-7.875145912,2.430823088,-7.867293835,-9.647349358,rock
-171.1156769,76.56604767,-22.48067474,71.08455658,-4.493108749,22.72953796,-20.18763542,19.04676056,-17.20267105,6.455461025,-20.97438812,1.698966265,-4.644370079,-7.601629734,-9.098268509,2.596641302,-5.917284966,1.061775327,-5.553983212,-9.82430172,rock
-86.14561462,106.6204758,-13.74541855,49.58109283,-12.38097668,35.79748917,-12.25188351,22.78800774,-16.40718079,20.82129288,-3.1326828,12.42665958,-10.8993206,9.37292099,-7.265205383,5.192623138,-10.67793179,1.060116649,-5.780014992,4.84805584,rock
-115.5024796,99.44657135,-10.16691971,54.49587631,-7.426262856,34.53137589,-7.715783596,24.14667511,-5.712142944,18.16134262,-5.840273857,13.67544556,-9.946554184,9.707475662,-4.097219944,7.597789288,-3.445940256,2.546182871,-1.936761379,1.433661461,rock
-97.79045868,101.7613449,-13.26299572,50.31723785,-16.40807343,35.96300507,-7.228441715,24.40928078,-13.2550106,16.52539444,-9.743684769,10.41319084,-11.69146252,9.295886993,-6.126253128,7.272434711,-4.017896652,6.290133476,-1.855188727,3.858196497,rock
-85.3822403,106.1653976,-17.68437195,51.26721191,-13.5928297,37.56239319,-9.377684593,25.25520515,-14.89572048,17.50021362,-6.927334309,10.13656521,-10.81825256,10.76771736,-7.102223396,5.573368549,-7.936851025,2.248954058,-6.587095261,3.491494417,rock
-90.17758942,109.1546173,-15.60027504,46.80298233,-11.116395,35.3693428,-11.05259705,21.80354118,-11.33032036,19.99449348,-6.528146267,13.18350506,-10.56050396,8.898059845,-5.808055878,5.484175205,-7.195749283,2.278987646,-4.011115074,1.43212676,rock
-85.78218842,118.7160873,-16.55390358,49.77056122,-8.344033241,33.03556061,-11.66489029,24.00392914,-13.8691349,16.71985054,-5.492294312,13.07405949,-11.25020695,7.872542858,-5.389298439,4.143961906,-7.819561481,3.417373896,-5.008758068,1.95719707,rock
-76.41000366,124.0307617,-19.69012451,42.25935364,-12.59907818,31.37186241,-13.93044949,22.9720459,-14.95638561,19.18440437,-4.666012764,12.77770042,-12.55258942,7.949980259,-6.96908474,1.482405305,-10.35882664,3.258870363,-4.636541843,5.057472706,rock
-66.29272461,108.2118225,-20.23522758,48.16433334,-10.11379051,33.86980057,-14.2367487,24.48361969,-17.33675385,18.7503643,-9.070691109,13.95799637,-13.77374077,9.181349754,-6.031579971,3.568380833,-10.42121506,5.945260525,-6.111492634,2.758008003,rock
-44.26282883,112.2601395,-22.58427048,41.65083313,-13.71528339,30.37710762,-15.49220657,24.12820053,-14.14764309,20.43022919,-9.404244423,17.43299294,-12.97189331,10.4921875,-6.138157368,7.441987038,-12.35666275,5.661553383,-9.530564308,-0.215258136,rock
-50.6341362,116.476265,-24.29278183,40.52959824,-16.46367264,27.66190338,-16.77576256,24.68153572,-17.34632874,18.4931736,-11.36484432,15.89460278,-13.42328358,10.17716122,-6.804301739,3.617132902,-14.85943413,6.975865364,-7.315693855,4.029438496,rock
-128.0663757,117.3292618,12.37883091,47.14863968,-5.602087498,30.3032608,-12.80684757,21.66008949,-12.72802448,14.50251484,-8.396730423,12.17647648,-10.38890171,8.087844849,-6.04872036,1.555576205,-7.542459488,1.733019352,-6.281553268,-0.500515342,rock
-109.5123901,105.3933258,-2.985958576,48.45259094,-9.092797279,33.82739639,-15.82212067,19.23155403,-15.12190819,21.04577065,-9.63637352,11.47988129,-12.95044899,8.90982151,-1.884647846,-0.146876231,-6.539909363,4.591981888,-12.2265377,2.129405975,rock
-94.88574219,109.7798233,-3.650565863,43.54883957,-10.13897038,33.63199997,-15.8200531,20.51533127,-10.58222198,20.23529053,-8.052559853,10.22499466,-10.1138792,11.45658779,-4.311397076,1.580511689,-6.702614307,1.839316249,-11.14079475,-2.346579313,rock
-116.2393188,127.5803757,8.594428062,46.73435593,-8.826007843,28.91451263,-16.19221687,21.427248,-12.56929779,13.71369267,-7.76716423,13.22533417,-9.534076691,8.73663044,-7.424077034,-1.174914956,-7.945230961,1.201275468,-5.350567341,1.639548182,rock
-104.7539215,105.1327209,0.444574445,49.82170105,-8.750634193,30.1867218,-18.33247757,18.3940258,-13.5487175,14.37389565,-7.195971489,14.15095139,-11.00070572,9.158482552,-6.808207989,-0.216223434,-7.120097637,0.382719725,-9.370793343,3.448976517,rock
-80.62675476,114.9235992,-10.12882233,53.07775879,-7.055984974,25.4685173,-17.47976494,18.90021515,-13.02714825,13.77793312,-8.720164299,15.21838188,-13.50029755,9.212821007,-4.298630714,3.55316329,-5.805084229,5.19712019,-7.870666027,0.767076373,rock
-117.3688583,130.2114258,9.610778809,41.51929092,-12.87356567,28.37345886,-14.3613739,21.06045723,-16.57520485,13.53268909,-5.707578182,12.58385372,-8.952981949,9.105596542,-4.776834965,0.257205009,-8.009023666,-0.243713081,-7.022373676,-1.477584958,rock
-97.3412323,112.1630707,1.653920054,51.57234192,-10.92102814,27.86257553,-15.82528591,19.69171143,-12.12685585,15.94560146,-8.005137444,15.7807312,-12.18504333,8.524155617,-7.274003029,0.384890407,-1.091290355,2.91754818,-10.88848209,3.353241444,rock
-60.82810211,94.08457184,-11.66117001,59.50248718,-13.84298897,27.92009163,-18.17408371,25.37875557,-16.11375999,17.1049366,-10.49661446,14.76372433,-15.40668964,9.232174873,-2.792077065,2.247629881,-9.036799431,6.715566158,-13.20504475,1.003271461,rock
-47.69715881,114.6162872,-30.12194824,34.33308029,-22.68072128,36.40527344,-11.63192749,20.9533062,-9.209213257,25.82792664,-9.724729538,3.674555063,-12.19029331,10.88312721,-8.044344902,5.364345074,-4.942764282,12.01635075,-0.63890779,2.800292492,rock
-50.45217133,105.3249435,-19.00490952,51.07434082,-13.9262619,31.30584526,-18.25451279,24.76844215,-15.31825733,17.91991425,-12.98620224,11.69786263,-13.57209301,4.881658077,-9.361618996,4.641019344,-8.689257622,4.166018009,-6.027753353,0.25207752,rock
-64.21205139,109.7078857,-13.4113903,41.56534195,-17.74078369,36.06851578,-14.78620338,26.92881775,-13.16893387,17.94005203,-10.46562099,12.92117119,-11.01273155,9.22102356,-8.38064003,6.17935133,-7.525360584,-0.129284665,-9.81242466,-3.446582794,rock
-63.25358963,107.573967,-16.27745247,50.11170197,-14.15071869,31.6402874,-18.1768074,22.65050316,-15.34719849,16.43389893,-10.35573483,13.19528961,-10.00875282,6.227515221,-9.991271019,1.062935948,-10.6742754,3.58981514,-4.233274937,2.520086765,rock
-43.02995682,96.94456482,-17.91096687,48.6451683,-18.63759995,35.04333878,-18.81186104,27.60250092,-16.52448845,18.92137337,-13.40259743,12.56818485,-10.90221786,10.00977325,-8.475233078,6.046477795,-8.915904999,2.616536379,-7.528600216,3.220192909,rock
-75.22896576,106.0055618,-19.80025101,52.9148941,-15.44776154,30.37242508,-16.74015045,25.37741661,-14.32005978,17.14772797,-11.63013268,9.081552505,-10.56537914,10.44055367,-8.660872459,7.594841957,-6.720662594,-1.43536067,-7.468179226,-3.341547489,rock
-64.5911026,100.6067734,-22.30766296,56.67770004,-16.88656044,31.52023697,-16.77635193,26.16780663,-15.01021957,15.06332397,-13.04246616,13.04777813,-8.163817406,10.27503204,-8.02273941,4.361649513,-7.726293087,-0.444963336,-4.803198338,-1.120132327,rock
-72.39559937,106.8696442,-17.71186829,53.41077423,-15.35210705,32.47072983,-16.79659081,26.54150581,-13.53322029,16.03913116,-10.895051,16.40883064,-6.693617821,9.408566475,-9.598903656,4.210002422,-9.495192528,0.063569203,-5.016733646,0.771649897,rock
-56.04887009,94.21929169,-12.4712553,49.99929047,-11.98168373,31.34481812,-20.50551796,24.24462128,-13.62831879,22.26622581,-13.98542881,9.559438705,-10.51490402,9.718274117,-9.103151321,4.99437809,-8.354801178,5.963400841,-6.812067986,-0.423272133,rock
-74.54354095,109.4116745,-11.82565308,50.02762222,-13.95717812,31.16132736,-16.45491028,23.68530273,-14.44325829,22.84023857,-8.979866028,12.50989819,-8.629429817,9.478269577,-8.194898605,4.022967815,-8.947218895,0.298521698,-11.25709915,-2.179928541,rock
-56.78845978,103.8224487,-22.47993469,41.83955002,-13.99836445,30.19981956,-18.60054398,22.24671745,-17.19428825,19.25794411,-14.49101925,7.284576416,-11.39321041,12.31444931,-9.173383713,4.170660019,-8.580712318,4.246562481,-9.889863968,-1.631245375,rock
-75.9701004,107.6794357,-18.05491257,53.48176575,-13.43968582,31.73127174,-18.36174393,19.09087753,-8.262734413,16.69541931,-6.607529163,12.20612049,-11.87987709,12.34598732,-3.911531448,4.327133179,-8.889101982,4.016266346,-6.266385555,-0.548934102,rock
-111.8940277,105.4753265,-8.721088409,59.13156509,-24.34082413,32.61568832,-8.271177292,20.61520004,-2.275079489,13.22285938,-8.903528214,13.29020405,-3.359592676,11.4600563,-5.487499237,2.918642998,-5.999289036,0.173776984,-7.972213268,-2.13129282,rock
-67.03540802,109.5780334,-15.58891582,51.44102478,-16.44868851,37.12608337,-19.67890167,17.33928871,-10.12862968,14.55762291,-12.8104353,10.32203484,-12.61415863,10.11130238,-4.190965176,8.518526077,-2.468149185,4.300982952,-9.042437553,-1.316125274,rock
-145.4736786,101.977417,-3.838078022,67.67224884,-15.45465374,39.15156937,-9.933065414,19.44340134,-0.28182891,12.30045509,-10.10234451,6.657931805,-9.777927399,9.536268234,-3.778671265,6.37684536,-5.686449051,0.744139433,-6.716202259,-3.025030375,rock
-73.11322021,81.45803833,-10.73462105,60.51296616,-16.13307571,34.59906387,-19.60043907,23.05422783,-17.18974113,12.9512043,-18.54517746,8.711527824,-14.675457,7.931450844,-8.54797554,5.644567966,-10.26231575,2.435242891,-8.380337715,3.772381067,rock
-88.55124664,103.3386841,-19.61128044,57.36995697,-12.30895424,32.31616592,-12.186553,19.54363441,-12.96214676,14.48975182,-12.35481453,9.214049339,-11.37634659,10.61053944,-4.007595062,9.275035858,-6.949260235,1.018733501,-4.188848495,0.299470127,rock
-84.85238647,109.3168564,-11.11280346,58.45247269,-12.24208641,32.91781235,-12.72458267,20.25323486,-13.0864563,13.29525948,-15.00328922,8.329813957,-8.461613655,11.52388954,-8.446665764,5.923188686,-6.641082287,3.261474848,-5.421592236,0.628259718,rock
